pid: 4, quantums: 1
pid: 5, quantums: 4
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 6
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 6
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 3
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 4
pid: 5, quantums: 1
pid: 4, quantums: 6
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 2
pid: 4, quantums: 4
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 4
pid: 4, quantums: 1
pid: 5, quantums: 4
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 4
pid: 4, quantums: 3
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 5
pid: 5, quantums: 3
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 3
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 4
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 3
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 2
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 4
pid: 5, quantums: 3
pid: 4, quantums: 6
pid: 5, quantums: 4
pid: 4, quantums: 2
pid: 5, quantums: 3
pid: 4, quantums: 2
pid: 5, quantums: 1
pid: 4, quantums: 1
pid: 5, quantums: 1
pid: 4, quantums: 2
pid: 5, quantums: 2
pid: 4, quantums: 1
